"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000122034",7.68197979488276,-0.750104513701785,0.744945012767306,-1.00692601580795,0.31397032890593,NA
"ENSG00000122035",0.4215046524832,-0.341198578398394,3.18077401820648,-0.107269040945821,0.914575544544871,NA
"ENSG00000123178",5.51456235404391,-0.118322647497482,0.900707761192661,-0.131366301696797,0.895485544959277,NA
"ENSG00000123191",0.83914621682991,1.15825965187685,2.10819817641118,0.549407387235566,0.582725905613159,NA
"ENSG00000125285",2.88698761620242,1.68670562754486,1.21987713587014,1.38268484419271,0.166761521015708,NA
"ENSG00000126226",2.79399233005904,0.97566608108631,1.15610129474992,0.84392785088729,0.39870972392921,NA
"ENSG00000132950",4.03954509965672,0.416407544088176,0.967354139895837,0.43046029051265,0.66686084649679,NA
"ENSG00000132952",1.31929929989745,0.0842155119573969,1.93082054395201,0.0436164366601489,0.965210149605683,NA
"ENSG00000132963",1.26302787831771,-1.41176033095051,1.88720900315413,-0.748067823219899,0.454419249123258,NA
"ENSG00000132970",1.11022898345164,-2.04338020238364,2.01580895127339,-1.01367751199479,0.310736657993662,NA
"ENSG00000133103",4.52679181324502,0.3673800538683,0.934528551521796,0.393118062867158,0.6942322836647,NA
"ENSG00000133104",4.33685376932129,0.540627647280948,0.930358196665304,0.581096237146862,0.56117559455285,NA
"ENSG00000133110",0.369490847795674,2.3043936409111,3.58344559429138,0.643066451066572,0.520180982397646,NA
"ENSG00000133111",1.80999381712821,-0.452988717431143,1.43895514931435,-0.314803917027565,0.75291053748445,NA
"ENSG00000133114",4.72336072121304,0.549510528449278,1.01923620046818,0.539139532325151,0.589790579732002,NA
"ENSG00000134871",0.362856221898862,0.49813200986222,3.3701347330717,0.147807743403837,0.882494498114905,NA
"ENSG00000134901",5.1722759929141,-0.819640347179304,0.879428734310816,-0.932014517153153,0.351329023048016,NA
"ENSG00000136104",7.32017761902012,0.440487616963138,0.74287737868975,0.592947947533479,0.553215988270164,NA
"ENSG00000136108",6.20597226303107,-1.08518726325556,0.84229506202724,-1.28836949446638,0.197617372488363,NA
"ENSG00000136111",0.404107816799943,0.498133148491097,3.24551458572799,0.153483564881087,0.878016950068333,NA
"ENSG00000136122",1.65573777834501,-0.107194704882511,1.57352217223159,-0.068124051109166,0.945686884811831,NA
"ENSG00000136141",5.60552691433763,0.839410647447863,0.854516744059306,0.982322058969046,0.32594121048319,NA
"ENSG00000136146",4.05128529244765,-0.202968064984062,1.00221010445214,-0.202520473583746,0.839509854406289,NA
"ENSG00000136155",0.314705505347825,0.498130321649227,3.54685552445131,0.140442800169112,0.888310143288297,NA
"ENSG00000136160",4.25943865755247,2.79384920585771,1.11172713620482,2.51307098196348,0.0119685250966858,NA
"ENSG00000136169",1.35089477281592,-0.48864040955819,1.69272909342842,-0.288670178503584,0.772833785695086,NA
"ENSG00000139515",3.84880026407664,-7.16793969216388e-05,0.990960694249188,-7.23332391865931e-05,0.99994228642527,NA
"ENSG00000139597",0.4215046524832,-0.341198578398394,3.18077401820648,-0.107269040945821,0.914575544544871,NA
"ENSG00000139618",2.50168152626543,-1.21601971808938,1.27162213591812,-0.956274418116671,0.33893361088296,NA
"ENSG00000139668",6.67058284934718,1.0374575849035,0.766486798580485,1.35352309632057,0.175888576587879,NA
"ENSG00000139679",0.282817094233074,0.498128902118058,3.68890423689848,0.135034381520532,0.89258469075292,NA
"ENSG00000139684",6.03730608425606,-0.274541516919368,0.848617310158454,-0.323516281877523,0.746304278794643,NA
"ENSG00000139797",2.98374990976801,0.987531387488481,1.22405343003658,0.806771471943809,0.419798157963377,NA
"ENSG00000139826",2.83452116484215,0.198734647265569,1.14807280622913,0.173102826046648,0.862570603623146,NA
"ENSG00000139832",3.15012638015769,-0.0674772585370672,1.09166448708409,-0.0618113526045932,0.950713062705492,NA
"ENSG00000139835",0.251192686099841,-1.25592824057768,3.8164694114381,-0.32908117560529,0.742094332242242,NA
"ENSG00000150401",1.76644348625931,0.777475769090426,1.52199362655973,0.510827217356889,0.609472049047399,NA
"ENSG00000150403",5.7133735385882,0.243988798991549,0.806322476369256,0.302594565006041,0.762198856906226,NA
"ENSG00000150907",6.89054565606951,1.53643400074822,0.801182884949267,1.91770696754901,0.0551481777674182,NA
"ENSG00000151773",1.41467159504542,-0.439408198966839,1.69775232325516,-0.258817610170809,0.795775969777097,NA
"ENSG00000151835",3.34875710048721,0.865292971365211,1.07901740142756,0.801926799531137,0.422595302715757,NA
"ENSG00000151849",4.33550091990921,-0.473432064678537,0.951891516447253,-0.497359264683362,0.618935726074269,NA
"ENSG00000152192",0.63877419448198,0.338570353470561,2.43856594494402,0.138839941635588,0.889576630768193,NA
"ENSG00000152193",4.38014009720868,0.221869234837531,0.938908921535678,0.236305385696668,0.813195708088585,NA
"ENSG00000152749",4.8854188606948,0.0249506684694151,0.917372187786886,0.0271979778781034,0.978301828530378,NA
"ENSG00000165480",2.2098729522507,-1.00160851265829,1.37565302307376,-0.728096762670791,0.46655435543122,NA
"ENSG00000165572",0.824712759315432,1.09320391470365,2.32827975168256,0.469532887494997,0.638688783022582,NA
"ENSG00000169062",2.66876611149849,-0.395239393060392,1.20081189381255,-0.329143469594988,0.742047249047663,NA
"ENSG00000170919",1.44003258851489,-0.0154005518862316,1.72060198272865,-0.00895067658925301,0.99285848869739,NA
"ENSG00000172458",0.613207315948009,1.6348150291173,2.8010498415474,0.583643677048663,0.559460068139655,NA
"ENSG00000173141",1.13976054068155,-0.103566877974281,1.93242676904536,-0.0535942058106781,0.957258472972394,NA
"ENSG00000174032",1.9602679358422,1.97973391481029,1.49874995994719,1.32092341465687,0.186526901629303,NA
"ENSG00000174405",1.68006267089298,0.711573475382736,1.62041141578487,0.439131364078964,0.660566354217673,NA
"ENSG00000174408",0.369490847795674,2.3043936409111,3.58344559429138,0.643066451066572,0.520180982397646,NA
"ENSG00000174418",3.47023039059591,-0.739700054957644,1.05326388961867,-0.702293188106398,0.482496340510065,NA
"ENSG00000175198",5.89690250402774,-0.39690852434051,0.846641130785649,-0.468803735027845,0.639209929961096,NA
"ENSG00000179630",0.5975225995809,0.476863276892929,2.49056444036738,0.191467953675026,0.848158985314568,NA
"ENSG00000179813",0.292444281000921,-1.43891738903432,3.59985162341329,-0.399715749303573,0.689365890766956,NA
"ENSG00000180660",4.17581768610499,0.595615226367983,0.985756787913584,0.60422127818023,0.545696536018186,NA
"ENSG00000181358",1.67586317191779,-0.962194999488897,1.55774969971738,-0.617682673707764,0.536784535375972,NA
"ENSG00000185352",1.34373164818445,-0.0105159163572059,1.7795773520579,-0.00590922127944893,0.99528515101433,NA
"ENSG00000185950",5.20773160253596,1.10370843285073,0.876729905441,1.25889219245414,0.208069274273364,NA
"ENSG00000187498",0.404049698882927,-0.262239909628634,3.23022025713209,-0.0811832905355688,0.935296187870156,NA
"ENSG00000188243",2.23546314830735,0.58319667098581,1.33637964383456,0.436400444796067,0.662546216303767,NA
"ENSG00000196199",2.01682938070279,-0.887747264717047,1.49005184545313,-0.595782802743404,0.551320333707104,NA
"ENSG00000198824",5.22702895594246,1.40423401942635,0.941619484376094,1.49129668908326,0.135883617827746,NA
"ENSG00000201662",0.242465209299705,-1.21006963435585,4.05259304233738,-0.298591450390966,0.765251789618803,NA
"ENSG00000202290",0.533168188282221,1.42841396404912,2.75112583745503,0.519210697163345,0.603613820207435,NA
"ENSG00000204442",4.04734393127439,0.23175610353381,0.986506519937078,0.234926073827258,0.814266111840864,NA
"ENSG00000204899",4.51859234240792,-0.0152458974992421,0.950001093351728,-0.0160482946871699,0.987195863057055,NA
"ENSG00000204977",0.655242384982768,-1.27968828658375,2.51480321899886,-0.508862195227027,0.610848820489257,NA
"ENSG00000206787",0.362856221898862,0.49813200986222,3.3701347330717,0.147807743403837,0.882494498114905,NA
"ENSG00000206812",1.14758830751397,0.712421247457708,1.90133285398476,0.374695701473119,0.707886789478439,NA
"ENSG00000207330",0.511112848999818,-2.27623730735993,2.88775468362922,-0.788237768347845,0.430557641109151,NA
"ENSG00000213232",2.23848464439314,0.539254853637797,1.38355431055655,0.389760524414018,0.696713636703519,NA
"ENSG00000213411",0.403208106832232,2.39724318547364,3.1991177628546,0.74934508923315,0.453649237904848,NA
"ENSG00000214051",5.37059863700114,0.153431187331243,0.849213823216044,0.180674387458964,0.856623163752184,NA
"ENSG00000214249",1.32866248368378,-0.00185449457096671,1.92397364571248,-0.00096388772013556,0.999230928988844,NA
"ENSG00000214335",2.39488237913006,-1.08041427651512,1.2872254967105,-0.839335671392556,0.401280971268607,NA
"ENSG00000214823",5.93585294198615,-1.15645511532193,0.863029524813638,-1.3399948461458,0.1802470205048,NA
"ENSG00000215399",2.63211440950791,0.423137615558147,1.23243513354444,0.343334593473668,0.731346758864576,NA
"ENSG00000215418",0.534067898249931,-0.464235450240406,2.7481501363764,-0.168926524099054,0.865854435795889,NA
"ENSG00000215475",2.06518598231833,-1.50277060895618,1.4660846818275,-1.02502306148029,0.305352306341039,NA
"ENSG00000215604",2.38232074940819,0.285970927123545,1.24428660814145,0.229827216054902,0.818226035386691,NA
"ENSG00000217686",5.05357424056573,0.709797644534427,0.868351236175368,0.817408457504723,0.41369504405033,NA
"ENSG00000223336",3.53760629798038,-0.881984281911618,1.09654045967075,-0.804333551154555,0.42120436590235,NA
"ENSG00000223724",0.826454061333837,-1.68609348732789,2.18354907062044,-0.772180259200124,0.440007671816354,NA
"ENSG00000224188",2.98857082578923,0.31822546638213,1.12980585474592,0.281663849629896,0.778201276409277,NA
"ENSG00000224351",0.533168188282221,1.42841396404912,2.75112583745503,0.519210697163345,0.603613820207435,NA
"ENSG00000224419",1.85796758382951,1.27861965863021,1.44788923279837,0.8830921797512,0.377186469073752,NA
"ENSG00000224640",0.726377085998677,3.2779700733539,2.55955397671537,1.28068019005423,0.200306020688159,NA
"ENSG00000224778",0.251192686099841,-1.25592824057768,3.8164694114381,-0.32908117560529,0.742094332242242,NA
"ENSG00000225944",5.18008911447194,-0.0403678652155004,0.861452437078311,-0.0468602368256237,0.962624619674468,NA
"ENSG00000226361",3.80844837914327,-0.22961093180341,0.993969677510261,-0.2310039601797,0.817311725454175,NA
"ENSG00000226507",0.346329913481059,2.23641755891704,3.38156524587627,0.661355732125617,0.508384207994995,NA
"ENSG00000226554",3.11596816828987,1.17579527610401,1.14537988644239,1.02655484876384,0.304630124002081,NA
"ENSG00000226670",1.2759840367953,-0.168251016058745,1.73493867208814,-0.0969780769577528,0.922743804427783,NA
"ENSG00000226908",7.0038552612787,-0.0829837396554565,0.758418563737488,-0.109416809692147,0.912871901588974,NA
"ENSG00000227254",3.21144525071453,-0.641683860772537,1.12427651169865,-0.570752705491489,0.568167286177096,NA
"ENSG00000227568",0.710085845347632,0.557023534754276,2.36050368186765,0.235976558322313,0.81345086030108,NA
"ENSG00000227784",0.655300502899784,-0.98779586872467,2.40149576779515,-0.411325259020373,0.680834050482929,NA
"ENSG00000227882",4.16521227104853,0.387514346944506,1.0548617987047,0.367360300107888,0.713350280433953,NA
"ENSG00000227922",1.4788201212796,0.143965092011156,1.5646601883441,0.0920104525465788,0.926689734891345,NA
"ENSG00000228797",4.01597449854017,-0.0632379227381535,0.999388860931822,-0.0632765935365649,0.949546254056456,NA
"ENSG00000228825",2.55231962247552,0.430504540414481,1.26442922471714,0.340473418360594,0.73350003742107,NA
"ENSG00000229147",0.745573341617354,-0.270565316934664,2.40617902364366,-0.11244604589934,0.91046974745698,NA
"ENSG00000229473",3.13389350270779,0.506431113694003,1.10046997293126,0.460195303961862,0.645376041407088,NA
"ENSG00000229865",1.13222620481702,0.0167369849578796,1.91318122810717,0.00874824857780908,0.993019996557914,NA
"ENSG00000230223",4.49276146089243,0.341751597191957,0.958922282068761,0.356391340135165,0.721547513770168,NA
"ENSG00000230283",0.468462228098622,-0.43179797675109,2.86356289066817,-0.150790463921097,0.880141008938159,NA
"ENSG00000230371",0.291544571033211,0.498129320190965,3.64764355145395,0.136561951069043,0.891377053311846,NA
"ENSG00000230405",0.766964038698805,0.686283682885024,2.4292808033659,0.28250488042969,0.777556404886246,NA
"ENSG00000231184",0.490723452445526,1.34744886652959,3.01886673017722,0.446342613623916,0.65534977884271,NA
"ENSG00000231650",1.48268320941609,-0.855238820298754,1.74982681372356,-0.488756266386637,0.625014263516714,NA
"ENSG00000231665",0.696493979883848,-1.37000474895341,2.32315199363576,-0.589718086765963,0.555379667297861,NA
"ENSG00000232041",3.75878289352971,-0.10953943755625,1.07429521189492,-0.101964000531135,0.918785249526442,NA
"ENSG00000232380",3.42499712090974,1.74116389803978,1.14885309547741,1.51556705108257,0.129628863795724,NA
"ENSG00000232447",2.10368935698177,-0.555085430714291,1.43065434657079,-0.387994089589009,0.698020407494854,NA
"ENSG00000232489",0.314705505347825,0.498130321649227,3.54685552445131,0.140442800169112,0.888310143288297,NA
"ENSG00000232647",0.251192686099841,-1.25592824057768,3.8164694114381,-0.32908117560529,0.742094332242242,NA
"ENSG00000232786",5.48231161846908,-0.933116345673273,0.900465245850048,-1.03626025543318,0.300080742694744,NA
"ENSG00000232872",0.797952739845846,2.12753075178869,2.39513370526954,0.888272227603788,0.374394334963324,NA
"ENSG00000233273",4.2715996480549,0.904273599072046,0.960258155060819,0.941698432141691,0.346347057991268,NA
"ENSG00000233545",0.912921929831934,0.942785977798408,2.1414601830842,0.440253797500253,0.659753299730509,NA
"ENSG00000234033",1.05760889976431,1.59957545728149,2.03071138892392,0.787692168373129,0.430876787628985,NA
"ENSG00000234213",3.26478247682775,-0.308099764911366,1.11145280202322,-0.277204541974719,0.781623052251144,NA
"ENSG00000234627",3.96608834515031,-0.878845222146573,1.05954343842268,-0.829456528422177,0.406846125786367,NA
"ENSG00000234660",0.347229623448769,0.498131511139854,3.42329021324312,0.145512498243011,0.884306248603607,NA
"ENSG00000234685",1.05155137016504,-0.0241023571865681,1.8695852738695,-0.0128918201931935,0.98971410062574,NA
"ENSG00000234701",0.736845864817218,-0.23971237331527,2.28847945951023,-0.104747443687597,0.916576214385983,NA
"ENSG00000234765",1.12949764692751,0.837492912609944,1.84851431580757,0.453062713903876,0.65050358326401,NA
"ENSG00000234835",1.52691271991362,-0.0653432095719537,1.5531609989775,-0.0420711115041978,0.966442009453413,NA
"ENSG00000235500",2.09161777042567,-0.372926990834084,1.40681109680329,-0.265086756623891,0.790942629185658,NA
"ENSG00000235876",1.82445620985745,0.48462581067661,1.55252375163261,0.312153556534633,0.754923826256692,NA
"ENSG00000235957",5.77439311299755,0.665225089462138,0.828335124520026,0.803086902595853,0.421924507341921,NA
"ENSG00000236258",3.47178912507249,0.166528996180553,1.0717898685695,0.155374669106376,0.876525952760066,NA
"ENSG00000236277",2.14884751266177,0.364689378439301,1.32650944179643,0.274924072870087,0.783374572046809,NA
"ENSG00000236581",0.403208106832232,2.39724318547364,3.1991177628546,0.74934508923315,0.453649237904848,NA
"ENSG00000236860",3.37335186119628,-0.608951992851901,1.05760434248627,-0.575784315919452,0.564760976006825,NA
"ENSG00000236972",0.939858899151263,-3.14215451293361,2.16978375137164,-1.4481417841512,0.147577401825733,NA
"ENSG00000237082",2.89412742331122,-0.171409929660304,1.13222056675459,-0.151392700939567,0.879665946907838,NA
"ENSG00000237099",2.77616567245409,0.701721402000652,1.17910624230757,0.595129918596097,0.551756631139268,NA
"ENSG00000237672",1.55237239019606,-1.50909385131054,1.77405763889289,-0.850645333176603,0.394966398916003,NA
"ENSG00000237924",0.251192686099841,-1.25592824057768,3.8164694114381,-0.32908117560529,0.742094332242242,NA
"ENSG00000237952",0.347229623448769,0.498131511139854,3.42329021324312,0.145512498243011,0.884306248603607,NA
"ENSG00000238132",0.346329913481059,2.23641755891704,3.38156524587627,0.661355732125617,0.508384207994995,NA
"ENSG00000238286",3.65302862741084,0.44180237159543,1.01609584664506,0.43480383573476,0.663704820489684,NA
"ENSG00000239827",2.7884922344092,0.454897567801261,1.19455391196825,0.380809575226064,0.703344553674567,NA
"ENSG00000240654",0.323168979166444,2.16620011218764,3.77421569565535,0.573947089108139,0.566003606542253,NA
"ENSG00000240767",0.324968399101865,-1.57387258467008,3.7676099970367,-0.417737660189871,0.676138934287159,NA
"ENSG00000242756",6.1688791154376,-0.103279017453118,0.811168491888525,-0.127321288346233,0.89868611176006,NA
"ENSG00000243035",2.16148692264878,-1.48212707194987,1.52170831273504,-0.973988943574851,0.330062029001617,NA
"ENSG00000243366",1.27818409595015,0.254027265241044,1.83854221470056,0.138167763138589,0.890107831988867,NA
"ENSG00000244264",3.37601043220346,-0.564005479915427,1.21569720850374,-0.463935818861998,0.642693729235638,NA
"ENSG00000251106",2.0043664277939,-0.630450283404217,1.43325034583963,-0.439874502897738,0.660028003587255,NA
"ENSG00000253710",5.34236131849467,0.546210861056008,0.879390311687077,0.621124492499949,0.534517715317504,NA
"ENSG00000260738",0.435938109997678,-0.307412166169841,2.93297163923875,-0.104812525991431,0.91652457049526,NA
"ENSG00000265802",1.62930599023767,-1.61504152653039,1.74002127015911,-0.928173439157275,0.353317609808046,NA
"ENSG00000269099",1.46385254733838,4.25385811576772,2.03426932844506,2.09109878239144,0.0365192098481828,NA
"ENSG00000270400",2.89496901536191,-0.646111738804854,1.14609640497855,-0.563749904456727,0.572924349157477,NA
"ENSG00000270496",0.85807846946707,-0.616792739597526,2.15282459798381,-0.286503944712993,0.774492172604019,NA
"ENSG00000274168",2.57655145810597,-1.57545879786043,1.58044568428094,-0.996844632833569,0.318839929960961,NA
"ENSG00000274357",1.32213482075437,-2.41819458538732,2.21625113139736,-1.09111939126801,0.275220351295378,NA
"ENSG00000275014",4.30389993597662,-1.23398732143347,1.12733000410651,-1.09461055497365,0.273687289449726,NA
"ENSG00000276644",4.74246782037288,0.57859810883283,0.884439049875518,0.654197831850895,0.512984358258746,NA
"ENSG00000277233",1.64710321985623,-2.80879689469304,3.931912815249,-0.714358895192126,0.475005282544538,NA
"ENSG00000277319",1.1893102832327,-1.02393280769378,1.83506433417431,-0.557981967512053,0.576856697799179,NA
"ENSG00000278156",0.404107816799943,0.498133148491097,3.24551458572799,0.153483564881087,0.878016950068333,NA
"ENSG00000278390",2.13892689492602,0.322187991919165,1.33607969669889,0.241144291553272,0.809443285760762,NA
"ENSG00000279231",3.51394018245378,0.697206637455633,1.10610460180274,0.630326134001537,0.52848122778081,NA
"ENSG00000280060",0.835181538133973,-1.70112193619121,2.19730863180487,-0.774184341502318,0.438821786738902,NA
"ENSG00000281106",0.490723452445526,1.34744886652959,3.01886673017722,0.446342613623916,0.65534977884271,NA
"ENSG00000284196",0.305978028547689,0.498129961343002,3.58344371058903,0.139008730588131,0.889443250021743,NA
