##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	SRR6638905.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	3417236
Sequences flagged as poor quality	0
Sequence length	51
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1201	22	0.061481889563999914
1201	23	0.06347085014373022
1201	24	0.0244748077241681
1201	25	-0.008696727059216869
1201	26	0.007985472137292504
1201	27	0.03390754164244214
1201	28	0.07636240364953295
1201	29	0.010632845378836464
1201	30	0.003472727273639009
1201	31	0.057401064899856635
1201	32	0.011018909701846269
1201	33	0.06822706742362783
1201	34	0.09575912384948992
1201	35	0.09075003782841407
1201	36	0.07721119032372314
1201	37	0.07003442987773667
1201	38	0.1061557162877591
1201	39	0.11649793488186333
1201	40	0.12175857801059209
1201	41	0.12711451565481013
1201	42	0.10184582418290944
1201	43	0.08419514750352874
1201	44	0.09797439395230612
1201	45	0.09693401826358894
1201	46	0.1153589889049087
1201	47	0.12705068516828533
1201	48	0.10966363113158906
1201	49	0.07435090257158805
1201	50	0.08540615806668228
1201	51	0.12757779239378664
1202	1	-0.35374448943708003
1202	2	-0.11026858421697483
1202	3	-0.05078564688216858
1202	4	-0.013767082220326188
1202	5	0.021716564683913475
1202	6	0.03118769456647641
1202	7	-0.09623567431964375
1202	8	-0.04055440079716277
1202	9	-0.015773093793647774
1202	10	0.0015335652222603358
1202	11	0.009938351713991267
1202	12	0.0011258357919672335
1202	13	-0.004771393396403312
1202	14	0.0308230821744786
1202	15	0.02806849436834824
1202	16	-0.007349728498638797
1202	17	9.050745760106338E-4
1202	18	0.033485017730491506
1202	19	0.050429253556025344
1202	20	-0.006506274157963787
1202	21	0.008322513450508495
1202	22	0.029223543564349086
1202	23	0.007399688610938426
1202	24	0.029634457877442344
1202	25	0.043900127330744
1202	26	0.0052070626342555215
1202	27	0.06516812531295102
1202	28	-0.020461718038745857
1202	29	-0.027360793375031278
1202	30	0.005560556536572392
1202	31	-0.023900612726109216
1202	32	-0.07238764013472831
1202	33	-0.11761646031929018
1202	34	-0.12670683524852677
1202	35	-0.05620611898415717
1202	36	-0.012685586677619654
1202	37	0.04121535072047067
1202	38	0.017118312880370468
1202	39	-0.024273404388409858
1202	40	0.010491717081592355
1202	41	0.031332331616063414
1202	42	0.026137505642850556
1202	43	0.0136068031345431
1202	44	0.0253426683279514
1202	45	-0.007479396199627786
1202	46	0.015060832760966036
1202	47	0.0403123072315168
1202	48	0.0035601016325657042
1202	49	0.015155291526014025
1202	50	0.060945846865188
1202	51	0.04597752232442076
1203	1	-0.5820791902802256
1203	2	-0.15299532707494023
1203	3	-0.10152487044389602
1203	4	-0.04805188483283018
1203	5	-0.040625493054704975
1203	6	0.00448232788434666
1203	7	-0.07702139321494172
1203	8	-0.039812770008424536
1203	9	-0.03976469615662381
1203	10	-0.016053020684502428
1203	11	0.022663107329229604
1203	12	0.0669227764625333
1203	13	0.02595942023608444
1203	14	0.03763297372634611
1203	15	0.04638800407254706
1203	16	0.06372902674988978
1203	17	0.041790032685142364
1203	18	0.07812576214751488
1203	19	0.08347894384321819
1203	20	0.049939357851805255
1203	21	0.04916572921897
1203	22	0.04487410434580852
1203	23	0.05151878181364822
1203	24	0.045011772784732784
1203	25	0.056784681845215346
1203	26	0.009714211074111745
1203	27	0.016062230884713813
1203	28	-0.01577530801321103
1203	29	-0.008743453350632535
1203	30	0.050625126559737055
1203	31	0.02027200286432418
1203	32	0.04518183909500095
1203	33	0.010237256080685597
1203	34	-0.009035176914963472
1203	35	0.028935195484706355
1203	36	0.046272524499386236
1203	37	0.0514893443715323
1203	38	0.04248715639729994
1203	39	0.06057699413570106
1203	40	0.014022402055474004
1203	41	0.0038182390945493694
1203	42	0.04810831775930069
1203	43	0.06655299290393657
1203	44	0.039108677667989866
1203	45	0.043287740951875264
1203	46	0.030416380189997483
1203	47	-0.0010538401911617257
1203	48	0.03611477385531714
1203	49	0.07128286226519265
1203	50	0.08942129366188567
1203	51	0.07309621500553476
1204	1	-0.3613501803921437
1204	2	-0.0618175523002904
1204	3	0.01109029910082171
1204	4	0.039330903072325896
1204	5	0.03451315690991663
1204	6	0.002203340713698765
1204	7	-0.14642380242655406
1204	8	-0.08327218014369464
1204	9	-0.10312198828617625
1204	10	-0.07963392455092588
1204	11	-0.041514648682458244
1204	12	-0.008895258922514415
1204	13	-0.03309070370633549
1204	14	0.03468291383924793
1204	15	0.018398773536802082
1204	16	0.011913567828067073
1204	17	0.016795869390854534
1204	18	0.03171795466594318
1204	19	-0.006258001827085025
1204	20	0.003338458132233768
1204	21	-0.03575863586263495
1204	22	0.024362032280841106
1204	23	0.020307428465066835
1204	24	0.021426850319699042
1204	25	0.030083801672368793
1204	26	-0.00349241923358079
1204	27	0.011200486589657999
1204	28	-0.01878308181645849
1204	29	0.01151496249024575
1204	30	-9.028315575392298E-4
1204	31	0.016138570190221913
1204	32	-0.012649167433323782
1204	33	-0.03344552828563252
1204	34	0.034271160714297366
1204	35	0.11169766376877277
1204	36	0.10253753635211638
1204	37	0.1320042950071354
1204	38	0.1196923445696001
1204	39	0.0975774332839805
1204	40	0.09354208451968304
1204	41	0.15263357190077897
1204	42	0.12488670795904966
1204	43	0.10051810757293822
1204	44	0.11950558790717736
1204	45	0.08671152521298353
1204	46	0.10871124510024543
1204	47	0.0859318379699161
1204	48	0.09013452436494873
1204	49	0.10119743379399182
1204	50	0.08930752837036948
1204	51	0.09886144096976324
1205	1	-0.35956003157656014
1205	2	-0.053288644743986424
1205	3	0.005225894837991518
1205	4	0.03389192147282216
1205	5	0.040190019243119934
1205	6	0.04312639765246473
1205	7	0.04638430990415543
1205	8	0.044337219425941043
1205	9	0.04198233722497946
1205	10	0.02519271670991685
1205	11	-6.869565492664265E-4
1205	12	0.041883179546537974
1205	13	0.056547432015314314
1205	14	0.07283109401178933
1205	15	0.07567809001287884
1205	16	0.10264547677247293
1205	17	0.07515806784448387
1205	18	0.10345712581295885
1205	19	0.03912555130353468
1205	20	0.06267143842983813
1205	21	0.05064201081168562
1205	22	0.01090217986783415
1205	23	0.04873875843353659
1205	24	0.0168635513987212
1205	25	0.040488394165144825
1205	26	0.04837766733721338
1205	27	0.07292475931016185
1205	28	0.04791902124313907
1205	29	0.04262978902126946
1205	30	0.02653062127400574
1205	31	0.02570506808243067
1205	32	0.06981044231741862
1205	33	0.09363989613357404
1205	34	0.031362401324088296
1205	35	0.03315757409132658
1205	36	0.08483129368959652
1205	37	0.07938457199806948
1205	38	0.08299814563197572
1205	39	0.08115091193308643
1205	40	0.056506936479102876
1205	41	0.07101086137002
1205	42	0.06754230965186281
1205	43	0.05923749902328268
1205	44	0.08142939620903888
1205	45	0.1050579605814761
1205	46	0.13460425083555094
1205	47	0.18568754202715354
1205	48	0.11768539013260693
1205	49	0.053720636462934124
1205	50	0.11339657200348796
1205	51	0.15384775186991817
1206	1	-0.14919296289534145
1206	2	-0.03911626169933413
1206	3	-0.03268963228927646
1206	4	0.035343433137221325
1206	5	-0.03662091435722914
1206	6	-0.06217825166829272
1206	7	-0.03562404422733323
1206	8	-0.004463711135635151
1206	9	0.02821470861270825
1206	10	0.013039746933245056
1206	11	-0.002526409769622262
1206	12	0.0395445707061981
1206	13	0.00817242765641879
1206	14	0.02155742521798487
1206	15	0.02750421747191467
1206	16	0.018318191093058545
1206	17	0.0020778492521884573
1206	18	-0.022365957892745314
1206	19	-0.0430463236186327
1206	20	-0.039907781353065275
1206	21	-0.04105977608572431
1206	22	-0.028972981411236276
1206	23	-0.017017148490381828
1206	24	0.0014206130558918062
1206	25	0.02372296741697255
1206	26	-0.0016356584240995176
1206	27	0.07130100906730519
1206	28	0.021644854290030935
1206	29	-0.01001929760364817
1206	30	-0.0055480978587993945
1206	31	-0.008320582139994315
1206	32	-0.03424943144901249
1206	33	-0.008330074823739153
1206	34	-0.041094744522013116
1206	35	-0.036281847246833365
1206	36	-0.0438184704319724
1206	37	0.022631524508540224
1206	38	0.007740721812986351
1206	39	-0.04951017036781025
1206	40	0.0032606813916515875
1206	41	0.026362088585457855
1206	42	0.018979250156696992
1206	43	0.03797020666853257
1206	44	-0.00698740371524309
1206	45	0.03993322149241152
1206	46	0.05625350683462926
1206	47	0.0035435640258683065
1206	48	-0.03302623042941377
1206	49	0.003533951264742541
1206	50	-0.004365173347444795
1206	51	0.0495709297277358
1207	1	-0.1719293652041074
1207	2	-0.042322654863376385
1207	3	-0.03464862170434202
1207	4	0.01281621183851911
1207	5	0.008784508058830909
1207	6	-0.030792769941093923
1207	7	-0.03463284093670893
1207	8	-0.03639343372088888
1207	9	-0.01932195359884048
1207	10	-0.02339690083925916
1207	11	-9.83468425452827E-4
1207	12	0.01984656884763325
1207	13	0.039524588514765924
1207	14	0.043587610222850515
1207	15	0.06370780427833722
1207	16	0.04876319129668616
1207	17	-0.0556970201485214
1207	18	0.001567311513881009
1207	19	-0.030040448038754164
1207	20	-0.06607077223425506
1207	21	-0.05020126389954527
1207	22	-0.031929282942890325
1207	23	-0.030133630843273806
1207	24	-0.030093524248300696
1207	25	0.013032614548976085
1207	26	0.026458924713317344
1207	27	0.02477415429816432
1207	28	0.030296247657702224
1207	29	0.02446141516675482
1207	30	0.01769339328710373
1207	31	0.03390334520570093
1207	32	0.06444744490465126
1207	33	0.043789872899516524
1207	34	0.018653368220995503
1207	35	0.02367276232514115
1207	36	0.005040937715349969
1207	37	0.023010827065732542
1207	38	-0.008738669229622076
1207	39	-0.015821938928461066
1207	40	-0.03330934241425609
1207	41	-0.04119689860822007
1207	42	-0.060322566571116454
1207	43	-0.04311492444908538
1207	44	0.008585659694375636
1207	45	-0.047356625638848016
1207	46	-0.06112869463814974
1207	47	-0.06772755307476785
1207	48	-0.053846960452631265
1207	49	-0.08915147011467184
1207	50	-0.06690613024875347
1207	51	-0.03331075156926033
1208	1	-0.07536103048200005
1208	2	-0.030042153269555172
1208	3	-0.020803813214882894
1208	4	-0.0546109715550287
1208	5	-0.006261146686370012
1208	6	0.0014696583683786457
1208	7	0.049760840107573756
1208	8	0.02192662465703421
1208	9	0.03303682269373809
1208	10	0.06575655654607715
1208	11	0.07887441508446358
1208	12	0.07079626536748407
1208	13	0.07473872280576899
1208	14	0.033896343203515755
1208	15	0.053282691349160416
1208	16	0.04126818609826444
1208	17	0.017288415376086164
1208	18	0.0158220745876676
1208	19	0.032474204972977816
1208	20	0.014646754630838643
1208	21	0.029500568126735516
1208	22	0.039955136408750036
1208	23	0.06822859523402514
1208	24	0.026251860469308497
1208	25	0.010163179766955466
1208	26	0.03451771020575478
1208	27	0.05765666673859471
1208	28	0.06491758415745608
1208	29	0.047750100024536835
1208	30	0.07613314884107325
1208	31	0.005528189854921095
1208	32	0.012178936110537109
1208	33	0.04700792982855262
1208	34	0.05992597672582889
1208	35	0.03347968715301164
1208	36	0.04865901733078459
1208	37	0.08985213729805963
1208	38	0.09483846274030583
1208	39	0.09317923924787408
1208	40	0.025229913478192145
1208	41	-0.0016800959934784032
1208	42	-0.0022307736755919905
1208	43	-0.05161886472843946
1208	44	0.016636531323932502
1208	45	0.022259153020961264
1208	46	-0.0112639392573044
1208	47	0.05804458439034477
1208	48	0.08226282526963757
1208	49	0.03960312198670124
1208	50	0.028052805046520746
1208	51	0.06946411255136553
1209	1	-0.2577958217604035
1209	2	-0.04567184595835272
1209	3	-8.77439057553886E-4
1209	4	0.009546050893185054
1209	5	0.020143918158055385
1209	6	0.01368242171498224
1209	7	-0.0696509967805028
1209	8	-0.031410236581258744
1209	9	-0.021214379478230683
1209	10	0.007127837865816389
1209	11	0.013509928816446859
1209	12	0.03974004129950259
1209	13	0.0325838631166846
1209	14	0.025481906402866628
1209	15	0.052895158658522234
1209	16	0.013398273759037238
1209	17	0.001133218235224831
1209	18	0.03617877645668699
1209	19	0.03924249064125007
1209	20	0.03941625205776944
1209	21	0.0021706553273475038
1209	22	0.06057666123062688
1209	23	0.04002452894008712
1209	24	0.0460016859913992
1209	25	0.0458158805315918
1209	26	0.05965556692679996
1209	27	0.07512861605947307
1209	28	0.05079752801775328
1209	29	0.09462506647108881
1209	30	0.0784224523866186
1209	31	0.0739290518908291
1209	32	0.051262064288522424
1209	33	0.054159376653053926
1209	34	0.046681454565216995
1209	35	0.05220519313894556
1209	36	0.08497297019490446
1209	37	0.03539739034854961
1209	38	0.006798674107827196
1209	39	-0.02711242646012124
1209	40	0.028542692930443536
1209	41	0.02906337163032191
1209	42	0.030791873940387404
1209	43	0.07264729269281389
1209	44	0.032249658198132636
1209	45	0.06384134170252054
1209	46	0.04155876817967652
1209	47	0.0516930516690266
1209	48	0.0833209666772774
1209	49	0.048453868598762995
1209	50	-0.006567446661833287
1209	51	-0.05679822552930602
1210	1	0.41600032581155233
1210	2	0.11604432353129113
1210	3	0.11181000285788656
1210	4	0.09030085031228907
1210	5	0.06436185592542643
1210	6	0.06573099160358709
1210	7	0.07206993586736132
1210	8	0.062031968940068793
1210	9	0.05716736437488379
1210	10	0.03144873863992359
1210	11	0.05339353585231521
1210	12	0.055330037234703866
1210	13	0.05307181823555851
1210	14	0.04573392403013088
1210	15	0.03722071515118586
1210	16	0.021515984649660425
1210	17	0.019367375809807186
1210	18	0.046680859890749105
1210	19	0.0060068915845690185
1210	20	0.07140848775172515
1210	21	0.05074777820071574
1210	22	0.05840344343074122
1210	23	0.020919966873087503
1210	24	-0.02203326054841881
1210	25	0.010241821479169744
1210	26	0.025569618780757253
1210	27	0.023330523829685035
1210	28	0.01709585571946093
1210	29	0.00392099647773847
1210	30	0.009204451946111192
1210	31	0.03325339968733232
1210	32	0.058708492188458195
1210	33	0.042265018488620854
1210	34	1.6702989563555093E-4
1210	35	-0.02125524131122347
1210	36	0.027441038232865367
1210	37	0.029646861655891144
1210	38	0.03940095218673889
1210	39	0.03612104170998265
1210	40	0.03954737909025141
1210	41	0.05406508171156332
1210	42	0.06761130189583042
1210	43	0.10789308777315654
1210	44	0.07652991096783524
1210	45	0.03366383347891144
1210	46	0.08420873156065767
1210	47	0.07062184245356917
1210	48	0.04911497261868902
1210	49	0.05066519166444294
1210	50	0.08917418244571707
1210	51	0.07706342442154579
1211	1	0.24801925140990733
1211	2	0.08481454427753476
1211	3	0.06865138390746495
1211	4	0.025287219024981766
1211	5	0.03253852784437328
1211	6	0.03143553566704327
1211	7	0.08143199295923154
1211	8	0.06644729524977322
1211	9	0.04016362534505191
1211	10	0.03384982526306146
1211	11	0.027312105341444237
1211	12	0.041213301505742095
1211	13	0.05699828453963818
1211	14	0.03608101262730656
1211	15	0.041102161917258684
1211	16	0.037995945102032636
1211	17	0.03370813892777136
1211	18	0.07762921686156687
1211	19	0.010419006991121194
1211	20	0.001919860871048229
1211	21	0.01920874883666812
1211	22	0.013098335719995191
1211	23	0.008737198251772327
1211	24	-0.027131974079999566
1211	25	0.03419576107338429
1211	26	0.006222656278424665
1211	27	0.057472659140486826
1211	28	0.056051268649966346
1211	29	0.0167137698050297
1211	30	0.01982223974756181
1211	31	-0.0458171642576346
1211	32	-0.024699868133744474
1211	33	0.020072125488290737
1211	34	5.443110165614939E-4
1211	35	0.01634871585933695
1211	36	0.005810387754053181
1211	37	-0.008091618978184556
1211	38	-0.04254638030529634
1211	39	-0.02447639364801546
1211	40	-0.018623416206985155
1211	41	-0.007188648872926251
1211	42	-0.0678349618002585
1211	43	-0.06616140994961484
1211	44	-0.10596123479947295
1211	45	-0.1119088160480004
1211	46	-0.11737250445644065
1211	47	-0.11424389998583706
1211	48	-0.06841619070156213
1211	49	-0.09314507339226452
1211	50	-0.08910251914063139
1211	51	-0.04942742968872693
1212	1	0.3763410027807339
1212	2	0.11748797714756165
1212	3	0.12664592706419597
1212	4	0.07984768097917794
1212	5	0.05025885263956553
1212	6	0.02960475634351667
1212	7	0.027560937736012647
1212	8	-0.004766906865150133
1212	9	2.887535073838876E-4
1212	10	0.03527640089308903
1212	11	0.04610044701343696
1212	12	0.04888532548521596
1212	13	0.056428625721551384
1212	14	0.07436815043735834
1212	15	0.04545673903680836
1212	16	0.03251263648525793
1212	17	0.04518918024266583
1212	18	0.054739119976602524
1212	19	0.013678728258078365
1212	20	0.04182835926771844
1212	21	0.008176186184627454
1212	22	0.019738397966492016
1212	23	-3.133901040328624E-4
1212	24	0.00949756118538403
1212	25	-0.0011903387657383746
1212	26	0.038479617988045334
1212	27	0.08045410817741327
1212	28	0.01939065995320277
1212	29	0.033058456979951245
1212	30	0.013417376599868192
1212	31	0.03778618307949699
1212	32	0.012256218382411532
1212	33	0.010163623978051817
1212	34	0.044148928690368905
1212	35	0.035362915919307625
1212	36	0.052768445160197075
1212	37	-5.275113445506463E-4
1212	38	0.03523801553908612
1212	39	0.015146590354149225
1212	40	0.04197544167316636
1212	41	0.0949874565301485
1212	42	0.07119560318508888
1212	43	-2.1020021858930704E-4
1212	44	0.01598940452547737
1212	45	0.04744433349958399
1212	46	0.07083497265803373
1212	47	0.04753067316702442
1212	48	0.021845838032334086
1212	49	0.05986143677182554
1212	50	0.05482506917812202
1212	51	0.10069678619751699
1213	1	0.219525221556502
1213	2	0.07490859359719337
1213	3	0.08239396759011441
1213	4	0.04324300094830846
1213	5	0.031092327414334875
1213	6	0.030279726680873864
1213	7	0.0520126037367703
1213	8	0.04789411290258272
1213	9	0.040820908247326315
1213	10	0.029177804980172084
1213	11	0.04156306693297296
1213	12	0.04595024887622401
1213	13	0.04602738718674715
1213	14	0.044737324590691685
1213	15	0.02094378492827076
1213	16	0.020557621384121205
1213	17	0.012401015405465898
1213	18	0.01953508208029575
1213	19	9.801871210584068E-4
1213	20	0.024673125475047186
1213	21	0.023719044884010998
1213	22	0.03221633625057052
1213	23	-0.0030477209780954695
1213	24	-0.0018695802170967113
1213	25	0.03347515348878716
1213	26	0.01814467018136412
1213	27	0.039962583275503505
1213	28	0.06234658481935895
1213	29	0.02803357606829593
1213	30	0.043434987059526975
1213	31	0.030439106636691804
1213	32	0.028174817245847805
1213	33	0.03663796921104989
1213	34	0.04053619216319504
1213	35	0.01057133268210464
1213	36	0.01415470547659936
1213	37	0.04901840157415194
1213	38	0.03814825644426634
1213	39	0.05747446948461743
1213	40	0.08628765920280301
1213	41	0.06444171540127286
1213	42	0.03993243067686336
1213	43	0.06692671581190268
1213	44	0.09491812960350643
1213	45	0.08672949556284948
1213	46	0.09584549921959251
1213	47	0.0549976934697014
1213	48	0.031058339066682095
1213	49	0.04323753825531895
1213	50	0.03695217510560411
1213	51	0.04571271252176956
1214	1	0.2072207057074067
1214	2	0.036361454396732995
1214	3	0.03860994101285087
1214	4	0.014329276472025754
1214	5	-0.012630932481187074
1214	6	-0.008507793717299705
1214	7	0.027156556003852472
1214	8	0.007383219921976547
1214	9	-0.012509964228478054
1214	10	0.0025096568842926104
1214	11	-0.033357828433011605
1214	12	0.007380256348319847
1214	13	-0.018778751827831286
1214	14	-0.047107038983632776
1214	15	-0.04745011586616954
1214	16	-0.05901366283070786
1214	17	-0.07256502318085012
1214	18	-0.05864241244728419
1214	19	-0.08629693369669411
1214	20	-0.06173430512113498
1214	21	-0.11119841721711765
1214	22	-0.052829531009514596
1214	23	-0.04281988278176385
1214	24	-0.08626223197714467
1214	25	-0.07078383263439747
1214	26	-0.07224666408961866
1214	27	-0.07261390823322245
1214	28	-0.03823912384704897
1214	29	-0.08088575115922936
1214	30	-0.10503934270345638
1214	31	-0.07203663539873872
1214	32	-0.0620600717812394
1214	33	-0.04335283680053692
1214	34	-0.02699623296977194
1214	35	-0.07046619785263175
1214	36	-0.06780096012129633
1214	37	-0.05208698333328243
1214	38	-0.05634530276138605
1214	39	-0.04847803245449711
1214	40	-0.058140999712335883
1214	41	-0.11312316250982946
1214	42	-0.12303122463387695
1214	43	-0.07179924804298565
1214	44	-0.06036459607178557
1214	45	-0.113817509887717
1214	46	-0.07541275549179716
1214	47	-0.11641990264460134
1214	48	-0.09051056819146197
1214	49	-0.09703723877992587
1214	50	-0.12493479360060888
1214	51	-0.10877715013183575
1215	1	0.4063818878017784
1215	2	0.08028093655386215
1215	3	0.09252484358703583
1215	4	0.02074177710671421
1215	5	0.005306490401643771
1215	6	0.029272878273644665
1215	7	0.025535758288818045
1215	8	-0.010224118058637544
1215	9	-0.008949671233757783
1215	10	0.004693314428109829
1215	11	-0.013052332292630808
1215	12	0.004244055410609349
1215	13	0.01401032263796509
1215	14	-0.03769118968296681
1215	15	-0.03318207765795478
1215	16	-0.012599959377681103
1215	17	0.01675823868502846
1215	18	-0.01301093528283559
1215	19	-0.007904382099972906
1215	20	-0.021874926416245444
1215	21	0.0024324723409918647
1215	22	0.006771153019471399
1215	23	-0.011886747157582533
1215	24	-0.054210278112130084
1215	25	-0.04186610787374434
1215	26	-0.04070970379889616
1215	27	-0.05039869149669585
1215	28	-0.02358741616542659
1215	29	-0.0764482881002948
1215	30	-0.06329247582340969
1215	31	-0.017636168862971147
1215	32	-0.011135158702117565
1215	33	-0.003307464915231151
1215	34	-0.006201179905275467
1215	35	-0.041925191852833166
1215	36	-0.05343709081244441
1215	37	-0.015462988783426113
1215	38	-0.013160575005016995
1215	39	-0.0257189840809815
1215	40	-0.025436467601281265
1215	41	-0.048141295982240706
1215	42	-0.09292734352359844
1215	43	-0.07486776580106635
1215	44	-0.05250112186902811
1215	45	-0.02769157579329118
1215	46	-0.02005092160791122
1215	47	-0.02830236757431237
1215	48	-0.07198667277553028
1215	49	-0.03480893892914594
1215	50	-0.07740527895259675
1215	51	-0.11792241460152297
1216	1	0.7175162679877758
1216	2	0.19138985591537505
1216	3	0.17963574867368237
1216	4	0.11882878152929521
1216	5	0.05985868125628002
1216	6	0.04187671697694384
1216	7	0.049950387632911486
1216	8	0.016649197718777486
1216	9	-0.039550696461162715
1216	10	-0.01543571387066578
1216	11	-0.014457609075904543
1216	12	0.003911183440564514
1216	13	-0.004403844246965605
1216	14	-0.002456988453324982
1216	15	-0.07369154619886586
1216	16	-0.06382096481358701
1216	17	-0.023504566703316243
1216	18	-0.04470080344544414
1216	19	-0.0703302507359993
1216	20	-0.03733753717722266
1216	21	-0.0326222793904023
1216	22	-0.016224866397969606
1216	23	-0.028838103832320883
1216	24	-0.04291226555412919
1216	25	-0.01411609225752386
1216	26	-0.056074233765407655
1216	27	-0.005238969571273344
1216	28	-0.027153301436833033
1216	29	-0.026335668700170345
1216	30	-0.10280442432897985
1216	31	-0.002502503187336913
1216	32	-0.046853462623992925
1216	33	-0.013559921592559476
1216	34	-0.08032176777635414
1216	35	-0.11283240084601687
1216	36	-0.10497690449180652
1216	37	-0.15555021676447467
1216	38	-0.09764457687677464
1216	39	-0.16077276778963778
1216	40	-0.24687203436398164
1216	41	-0.21284616411379886
1216	42	-0.20007577136334476
1216	43	-0.19278891687873312
1216	44	-0.12276048621050961
1216	45	-0.06898596465862283
1216	46	-0.06895561301139708
1216	47	-0.03150661416221823
1216	48	-0.0543649146928189
1216	49	9.613277227629169E-4
1216	50	-0.06524389969919042
1216	51	-0.15488033556629688
1301	1	-0.2127307691233824
1301	2	-0.021527100607741545
1301	3	0.007849184671790965
1301	4	0.08742867162208512
1301	5	0.06947476836886324
1301	6	0.01732071353360709
1301	7	-0.029572881884355695
1301	8	0.005256171426815115
1301	9	0.01934432309025169
1301	10	0.019832113492419978
1301	11	-0.008997507618204281
1301	12	0.036254875370012485
1301	13	0.047684869298620924
1301	14	0.03010413552264879
1301	15	0.03261684200866455
1301	16	0.04256254783368263
1301	17	0.057757206233461034
1301	18	0.028709750823622926
1301	19	0.01740032411684922
1301	20	0.007839727911985506
1301	21	-0.031160608737216933
1301	22	0.019489260490864524
1301	23	0.0012205662903852499
1301	24	0.03366780947501269
1301	25	0.029908894162893773
1301	26	-0.0029941317359387654
1301	27	0.012372867372164364
1301	28	-0.06438055842595247
1301	29	-0.08440082525441994
1301	30	-0.04747185971084633
1301	31	-0.06518995692942298
1301	32	-0.05988715585580451
1301	33	0.029545941925547936
1301	34	-0.02416616965557239
1301	35	0.05379853009349489
1301	36	0.06862678152932489
1301	37	0.045327293868894
1301	38	0.03305717750919257
1301	39	0.04837811956817717
1301	40	0.033669306313441894
1301	41	0.08702772847572504
1301	42	0.03455897774008321
1301	43	0.03875111825345812
1301	44	0.042191977331107466
1301	45	-0.003454899988071247
1301	46	0.028985373802910885
1301	47	-0.0038492260785716326
1301	48	-0.01889522017769707
1301	49	-0.05226934083710688
1301	50	0.011567107540074062
1301	51	0.04124321157785715
1302	1	-0.4602567588678923
1302	2	-0.09207514583074072
1302	3	0.005595897692217022
1302	4	0.08809617699975547
1302	5	0.0408130366178483
1302	6	0.03957838128049218
1302	7	0.048723785924302376
1302	8	0.05963609627980304
1302	9	0.04415715761518868
1302	10	0.02217863218650251
1302	11	0.00523773958624929
1302	12	0.018718326853012
1302	13	0.03640102365888964
1302	14	0.04637138479392178
1302	15	0.02599205472861854
1302	16	0.014853071335380719
1302	17	0.057475826179434364
1302	18	0.039091888525739193
1302	19	0.02658701781696493
1302	20	-0.030417849972998567
1302	21	-0.02329011095849154
1302	22	-2.4530501605113386E-5
1302	23	-0.027475144489109482
1302	24	0.029948369539262387
1302	25	0.026557045535255952
1302	26	-9.22815090703466E-4
1302	27	-0.055591648412637085
1302	28	-0.01405340496991414
1302	29	-0.013392799464057248
1302	30	0.033378289965369845
1302	31	0.03945955360407538
1302	32	-0.048256218652419136
1302	33	0.028246033472356658
1302	34	0.005066185119183331
1302	35	0.055736177172143186
1302	36	0.04640505853984678
1302	37	0.06337998663668998
1302	38	0.03756234737625164
1302	39	0.007988006623008914
1302	40	0.011594170537733817
1302	41	0.04750899507911299
1302	42	0.07265985894827764
1302	43	0.014593152277420529
1302	44	-0.005900142342468939
1302	45	0.0537371404947109
1302	46	0.009806037545324386
1302	47	0.030029550227091306
1302	48	0.04692721272074607
1302	49	0.055521966147971114
1302	50	0.021594009944443826
1302	51	0.024202588385627166
1303	1	-0.2902519086727793
1303	2	-0.047596914493233555
1303	3	-0.022542582726956084
1303	4	0.024276480378411236
1303	5	0.014368712553427088
1303	6	9.84685904235505E-4
1303	7	-0.029003215279843175
1303	8	-0.0047943364898799246
1303	9	-8.407374841183923E-4
1303	10	0.004857556618986791
1303	11	0.009850674069774357
1303	12	-0.007245439459964587
1303	13	-0.01341268475619728
1303	14	-0.01209551262444819
1303	15	-0.023307501510025475
1303	16	0.030494425652626944
1303	17	0.018684238643388085
1303	18	0.00946134321473835
1303	19	-0.011997229127253206
1303	20	0.022133279167114495
1303	21	0.054289652179818404
1303	22	0.03964864823438319
1303	23	0.04235979140327828
1303	24	0.006143832402202065
1303	25	0.04043259288817325
1303	26	0.04024242853711257
1303	27	0.04478035735300523
1303	28	-0.030317305975543718
1303	29	-0.019262637864372323
1303	30	-0.008794523956161981
1303	31	-0.018518912369501095
1303	32	-0.023888712440076176
1303	33	-0.036714823773387195
1303	34	-0.04774031414226698
1303	35	-0.006288054906541163
1303	36	0.01480950182248364
1303	37	0.0443120009689153
1303	38	-0.004753767764441363
1303	39	0.04871862237732216
1303	40	0.021516598910750417
1303	41	0.06330441132978137
1303	42	0.019964378763212665
1303	43	-0.03939860029124276
1303	44	-0.03567398887263806
1303	45	-0.05878633623432705
1303	46	-0.06515257307324163
1303	47	-0.059920310093588114
1303	48	-0.03242885563971498
1303	49	-0.009281942143445576
1303	50	-0.02315796346557164
1303	51	-0.03725106338086448
1304	1	0.040807864724513365
1304	2	0.05227170035211515
1304	3	0.16604476272061675
1304	4	0.1355823539209311
1304	5	0.09215107201753625
1304	6	0.06344790808847023
1304	7	0.06485401513479161
1304	8	0.05999698563316258
1304	9	0.05007345568336774
1304	10	0.0345576453015255
1304	11	0.05382361244544143
